Date,Total Pos, Total Long,Total Short,Dollar PnL,Cumulative PnL,Total Market Value,Net Market Value 
20070221,282400,293100,64000,2090,6.97522e+09,2.72474e+09,1.35858e+07
20070222,277300,302400,62300,14740,6.98156e+09,2.65196e+09,1.35658e+07
20070223,279400,289800,60000,-1496,6.98209e+09,2.65259e+09,1.3458e+07
20070226,271800,281500,66000,-27234,6.97562e+09,2.51357e+09,1.30669e+07
20070227,229400,217500,91700,-417207,6.90095e+09,2.05672e+09,1.11488e+07
20070228,138400,155000,144600,39248,6.90871e+09,1.18616e+09,7.20432e+06
20070301,47600,107900,197700,27309,6.91535e+09,4.29125e+08,3.2865e+06
20070302,-115200,62000,291800,70093,6.92787e+09,-1.14522e+09,-3.35046e+06
20070305,-270800,44200,380400,156867,6.96069e+09,-2.52768e+09,-9.71614e+06
20070306,-294300,37200,392300,-180879,6.9223e+09,-2.83947e+09,-1.0847e+07
20070307,-315000,36900,402700,54954,6.92881e+09,-3.05102e+09,-1.1883e+07
20070308,-334900,32600,410800,-124670,6.90692e+09,-3.22958e+09,-1.28144e+07
20070309,-326200,37600,402900,-21776,6.90292e+09,-3.11739e+09,-1.26063e+07
20070312,-320000,42900,382100,-42876,6.89644e+09,-3.07297e+09,-1.23076e+07
20070313,-326700,45600,371200,295292,6.95314e+09,-3.08964e+09,-1.24956e+07
20070314,-336100,47900,366700,-64558,6.93912e+09,-3.1936e+09,-1.2807e+07
20070315,-330200,53100,358900,-75492,6.92412e+09,-3.20257e+09,-1.26341e+07
20070316,-316000,58800,345800,71912,6.9378e+09,-3.00981e+09,-1.21889e+07
20070319,-304600,58400,326800,-79092,6.91648e+09,-2.87994e+09,-1.20045e+07
20070320,-280300,72400,277100,-72649,6.90392e+09,-2.72116e+09,-1.07226e+07
20070321,-241400,95800,171800,-147563,6.87595e+09,-2.28697e+09,-8.92567e+06
20070322,-156200,146600,113100,30233,6.87898e+09,-1.5165e+09,-5.22543e+06
20070323,32600,248600,74200,28681,6.88365e+09,2.8677e+08,2.50921e+06
20070326,144900,310900,39700,32981,6.89081e+09,1.70977e+09,7.58049e+06
20070327,196800,337600,34900,-81082,6.86855e+09,2.11714e+09,9.39432e+06
20070328,210200,339700,34800,-59399,6.85609e+09,2.19593e+09,9.51784e+06
20070329,212500,327900,36300,17960,6.86063e+09,2.18532e+09,9.70096e+06
20070330,201800,302200,50200,-8229,6.85721e+09,2.0781e+09,9.20736e+06
20070402,184100,264300,69600,15287,6.8502e+09,1.95292e+09,8.7077e+06
20070403,177100,259300,75900,17784,6.8558e+09,1.87936e+09,8.58176e+06
20070404,187700,257200,76100,20563,6.85908e+09,1.99701e+09,9.10007e+06
20070405,208400,275200,76800,35295,6.86617e+09,2.08743e+09,9.96089e+06
20070409,224600,286100,56900,18550,6.86674e+09,2.24097e+09,1.09119e+07
20070410,243300,291200,48500,16686,6.86835e+09,2.46469e+09,1.1406e+07
20070411,239700,292600,50900,-76237,6.8523e+09,2.4335e+09,1.14565e+07
20070412,240900,289100,54300,80192,6.86686e+09,2.43738e+09,1.15457e+07
20070413,249400,285900,55200,19376,6.87187e+09,2.54996e+09,1.17591e+07
20070416,269100,284200,51000,70000,6.88985e+09,2.77307e+09,1.22814e+07
20070417,278800,284300,49100,-6410,6.8884e+09,2.90011e+09,1.2667e+07
20070418,305800,297700,45200,-24008,6.88448e+09,3.19194e+09,1.33346e+07
20070419,312900,301800,36600,-28657,6.87758e+09,3.21051e+09,1.37891e+07
20070420,336600,317900,35400,153453,6.90659e+09,3.48862e+09,1.51696e+07
20070423,343400,313400,31100,9204,6.90832e+09,3.57314e+09,1.55237e+07
